-0.275043	13.1456	-0.198962	13.0566
-0.684792	12.3563	-0.438654	12.6011
-0.972122	12.5207	-0.669818	12.1404
-1.26757	11.6495	-0.892931	11.6751
-0.891441	10.959	-1.1085	11.2057
-1.29894	10.9012	-1.31706	10.7324
-1.59293	10.0212	-1.51917	10.2559
-1.59702	9.96554	-1.71539	9.77637
-2.27191	9.37316	-1.90631	9.29431
-1.96565	9.13274	-2.09256	8.81003
-2.65862	8.19477	-2.27474	8.32388
-2.273	8.52315	-2.45348	7.83617
-3.08256	7.38874	-2.62944	7.34723
-2.79412	7.20818	-2.80326	6.85734
-2.57673	6.36755	-2.97559	6.36681
-3.50172	6.10796	-3.14709	5.87592
-3.19736	5.19093	-3.31843	5.38496
-3.4281	4.94644	-3.49026	4.89422
-3.50501	4.17643	-3.66325	4.40398
-4.06447	4.10977	-3.83806	3.91452
-4.23729	3.88878	-4.01533	3.42616
-4.27467	2.88187	-4.19571	2.93919
-4.38481	2.39989	-4.37985	2.45393
-4.29257	1.92854	-4.56836	1.97072
-4.98165	1.43611	-4.76186	1.48989
-4.98594	1.10894	-4.96095	1.01182
-4.84736	0.18101	-5.16621	0.536876
-5.99809	-0.290765	-5.3782	0.0654719
-5.64447	-0.144522	-5.59748	-0.401971
-5.30947	-0.724468	-5.82456	-0.865006
-5.68069	-1.52871	-6.05993	-1.32316
-6.11355	-1.75966	-6.30406	-1.77593
-6.99344	-2.17445	-6.55738	-2.22281
-7.14408	-2.67584	-6.82029	-2.66323
-7.13937	-3.22028	-7.09316	-3.09663
-7.77186	-4.08999	-7.37632	-3.5224
-7.52393	-3.88213	-7.67004	-3.93992
-8.08524	-4.57834	-7.97457	-4.34854
-8.453	-4.95621	-8.2901	-4.74759
-8.55062	-4.79248	-8.61678	-5.13637
-9.04115	-5.69364	-8.95469	-5.51417
-8.86897	-5.41973	-9.30388	-5.88026
-9.80646	-6.41174	-9.66432	-6.23389
-10.6688	-6.35543	-10.0359	-6.57431
-10.2205	-6.71044	-10.4186	-6.90075
-10.8944	-6.83335	-10.8121	-7.21245
-10.986	-7.3707	-11.2161	-7.50862
-11.4213	-7.46085	-11.6304	-7.78849
-11.9422	-7.88317	-12.0546	-8.05131
-12.4462	-8.02117	-12.4881	-8.29633
-12.7461	-8.19449	-12.9304	-8.5228
-13.7929	-8.47158	-13.381	-8.73002
-13.6376	-8.26344	-13.8392	-8.91729
-14.4737	-8.79552	-14.3043	-9.08395
-14.5757	-9.32634	-14.7754	-9.22939
-15.6189	-9.69365	-15.2517	-9.35302
-15.9382	-9.35751	-15.7324	-9.45431
-16.6033	-8.85459	-16.2164	-9.53277
-16.011	-9.33486	-16.7027	-9.58797
-16.9255	-10.8571	-17.1903	-9.61954
-18.1371	-9.39146	-17.6781	-9.62717
-18.3083	-9.18778	-18.1648	-9.61064
-18.2443	-9.58547	-18.6493	-9.56977
-18.6983	-9.02886	-19.1305	-9.50447
-19.7037	-8.79906	-19.6069	-9.41472
-20.3815	-7.6755	-20.0775	-9.30061
-20.4587	-9.7448	-20.5409	-9.16227
-21.5568	-8.5005	-20.9959	-8.99994
-21.8628	-8.64129	-21.4412	-8.81393
-21.9514	-7.41274	-21.8754	-8.60465
-22.1914	-7.70392	-22.2975	-8.37258
-22.3177	-8.57758	-22.7061	-8.11829
-23.2693	-8.32031	-23.1	-7.84243
-23.473	-7.02103	-23.4781	-7.54572
-24.0505	-6.56968	-23.8393	-7.22897
-24.3577	-5.94086	-24.1825	-6.89307
-24.788	-7.18367	-24.5066	-6.53896
-24.6108	-6.00878	-24.8107	-6.16764
-24.8975	-5.02285	-25.094	-5.7802
-25.5328	-5.4399	-25.3556	-5.37777
-25.0178	-6.55904	-25.5946	-4.96152
-25.8162	-4.40681	-25.8105	-4.53268
-26.8953	-4.43966	-26.0027	-4.0925
-26.5652	-3.85723	-26.1706	-3.64227
-26.2976	-3.01078	-26.3138	-3.18332
-26.4681	-3.44967	-26.4319	-2.71697
-26.657	-1.72382	-26.5247	-2.24456
-26.3248	-1.32261	-26.5921	-1.76744
-26.4998	-2.19526	-26.6338	-1.28695
-27.2008	-1.67679	-26.65	-0.804425
-26.9891	0.0351487	-26.6406	-0.321181
-26.9537	0.136943	-26.6059	0.161489
-26.8241	0.381506	-26.5462	0.642323
-25.9562	2.60409	-26.4616	1.12009
-26.5072	-0.563928	-26.3526	1.59361
-26.3475	1.82827	-26.2197	2.06173
-26.069	2.27896	-26.0633	2.52336
-26.3234	3.02388	-25.8841	2.97746
-26.1824	3.73376	-25.6826	3.42306
-25.5773	3.13316	-25.4596	3.85924
-25.3516	3.75691	-25.2157	4.28514
-24.2719	4.30917	-24.9518	4.69998
-24.3609	4.95947	-24.6686	5.10304
-24.4379	5.24592	-24.367	5.49367
-24.5638	4.75836	-24.0477	5.8713
-23.5491	6.44495	-23.7117	6.23542
-23.7544	6.53746	-23.3598	6.58559
-22.7862	5.74143	-22.9928	6.92146
-22.418	6.76159	-22.6117	7.24273
-22.0543	7.85452	-22.2173	7.54917
-21.6178	9.0351	-21.8105	7.84064
-21.8637	7.78661	-21.392	8.11703
-20.5503	9.28616	-20.9628	8.37833
-19.9265	9.40847	-20.5237	8.62457
-20.2277	8.8532	-20.0753	8.85583
-19.9264	8.78179	-19.6186	9.07227
-18.5719	10.2069	-19.1542	9.27409
-19.2825	8.98189	-18.6827	9.46154
-18.1634	8.72444	-18.2049	9.63492
-17.2296	9.97767	-17.7214	9.79457
-17.1554	10.212	-17.2328	9.94087
-16.5958	10.1078	-16.7396	10.0743
-16.09	10.5824	-16.2424	10.1952
-15.7234	10.41	-15.7416	10.3041
-14.2385	10.9109	-15.2376	10.4016
-14.724	9.63507	-14.7309	10.4882
-13.9005	10.5238	-14.2218	10.5645
-13.3956	10.7857	-13.7107	10.631
-12.9374	10.8137	-13.1979	10.6884
-12.2518	11.2495	-12.6836	10.7373
-11.9352	10.9161	-12.1681	10.7783
-10.9703	10.9676	-11.6516	10.8121
-11.3472	10.5111	-11.1342	10.8394
-10.6563	10.8369	-10.6161	10.8609
-9.90413	11.2255	-10.0976	10.8772
-10.195	10.3498	-9.57852	10.8891
-9.2226	10.3527	-9.05915	10.8972
-8.83914	10.0319	-8.53953	10.9023
-7.91543	11.1157	-8.01974	10.905
-7.25987	10.6458	-7.49981	10.9061
-7.39396	11.0181	-6.97983	10.9064

